Brand,Date,Campaign Start Date,Campaign End Date,Publisher,Campaign Name,DCM Campaign ID,Creative Name,Consumer Target (Age),Consumer Target (Gender),Consumer Target (Ethnicity),Placement Name,DCM Placement ID,Placement Type,Unit Size,Planned Impressions, Delivered Impressions,Delivered Unique Impressions,Frequency,Delivered Clicks,CTR,% Viewable Impressions,Click to Play or Autoplay,Video Views - Total,Video Views - First Quartile,Video Views - Mid Quartile,Video Views - Third Quartile,Video Views - Completions,VCR,Cost Method,Placement Rate,Delivered Spend
Smirnoff,11/7/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,2,0.0002,,,,,,,9035,,8.14,,73.54
Smirnoff,11/8/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,1,0.0002,,,,,,,5925,,8.14,,48.23
Smirnoff,11/9/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,7078,,8.14,,57.61
Smirnoff,11/10/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,1,0.0004,,,,,,,2765,,8.14,,22.51
Smirnoff,11/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,3011,,8.14,,24.51
Smirnoff,11/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,5516,,8.14,,44.9
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,41794,,,23,0.0006,,,41794,,,,41073,0.9827,27.05,,1111.02
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,46957,,,22,0.0005,,,46957,,,,45880,0.9771,27.05,,1241.05
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,41495,,,37,0.0009,,,41495,,,,40798,0.9832,27.05,,1103.59
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,166394,,,137,0.0008,,,166394,,,,162734,0.978,27.05,,4401.95
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,515124,,,390,0.0008,,,515124,,,,510032,0.9901,27.05,,13796.37
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,12405,,,16,0.0013,,,12405,,,,12192,0.9828,27.05,,329.79
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,14640,,,15,0.001,,,14640,,,,14358,0.9807,27.05,,388.38
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,52889,,,36,0.0007,,,52889,,,,52196,0.9869,27.05,,1411.9
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,57576,,,37,0.0007,,,57576,,,,56512,0.9815,27.05,,1528.65
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,46603,,,31,0.0007,,,46603,,,,45924,0.9854,27.05,,1242.24
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,197263,,,144,0.0007,,,197263,,,,194566,0.9863,27.05,,5263.01
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,588601,,,297,0.0005,,,588601,,,,583994,0.9922,27.05,,15797.04
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,13942,,,11,0.0008,,,13942,,,,13773,0.9879,27.05,,372.56
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_Smirnoff_Quality,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,16296,,,16,0.001,,,16296,,,,16077,0.9866,27.05,,434.88
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,18313,,,15,0.0008,,,18313,,,,17963,0.9809,32.46,,583.08
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,20723,,,18,0.0009,,,20723,,,,20312,0.9802,32.46,,659.33
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,17102,,,18,0.0011,,,17102,,,,16465,0.9628,32.46,,534.45
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,35759,,,16,0.0005,,,35759,,,,35494,0.9926,32.46,,1152.14
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,6293,,,6,0.001,,,6293,,,,6173,0.9809,32.46,,200.38
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,12314,,,7,0.0006,,,12314,,,,12133,0.9853,32.46,,393.84
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,18677,,,24,0.0013,,,18677,,,,18428,0.9867,32.46,,598.17
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,17482,,,5,0.0003,,,17482,,,,17318,0.9906,32.46,,562.14
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,19336,,,5,0.0003,,,19336,,,,19142,0.99,32.46,,621.35
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,16107,,,5,0.0003,,,16107,,,,15989,0.9927,32.46,,519
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,34520,,,6,0.0002,,,34520,,,,34097,0.9877,32.46,,1106.79
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,5795,,,3,0.0005,,,5795,,,,5748,0.9919,32.46,,186.58
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,11561,,,4,0.0003,,,11561,,,,11462,0.9914,32.46,,372.06
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,17596,,,4,0.0002,,,17596,,,,17457,0.9921,32.46,,566.65
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,16515,,,1,0.0001,,,16515,,,,16358,0.9905,32.46,,530.98
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,17859,,,7,0.0004,,,17859,,,,17694,0.9908,32.46,,574.35
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,15167,,,6,0.0004,,,15167,,,,15054,0.9925,32.46,,488.65
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,32734,,,3,0.0001,,,32734,,,,32312,0.9871,32.46,,1048.85
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,5373,,,1,0.0002,,,5373,,,,5321,0.9903,32.46,,172.72
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,10460,,,0,0,,,10460,,,,10372,0.9916,32.46,,336.68
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,15552,,,3,0.0002,,,15552,,,,15399,0.9902,32.46,,499.85
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,5263,,,0,0,,,5263,,,,5188,0.9857,35.71,,185.26
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,7037,,,2,0.0003,,,7037,,,,6872,0.9766,35.71,,245.4
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,4353,,,1,0.0002,,,4353,,,,4313,0.9908,35.71,,154.02
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,8405,,,1,0.0001,,,8405,,,,8301,0.9876,35.71,,296.43
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,2512,,,0,0,,,2512,,,,2484,0.9889,35.71,,88.7
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,3346,,,2,0.0006,,,3346,,,,3311,0.9895,35.71,,118.24
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_VC_LIQUORSTORE #1,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,5158,,,2,0.0004,,,5158,,,,5099,0.9886,35.71,,182.09
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,5071,,,0,0,,,5071,,,,5041,0.9941,35.71,,180.01
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,6539,,,1,0.0002,,,6539,,,,6497,0.9936,35.71,,232.01
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,4364,,,0,0,,,4364,,,,4337,0.9938,35.71,,154.87
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,8077,,,0,0,,,8077,,,,8025,0.9936,35.71,,286.57
Smirnoff,11/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,2364,,,1,0.0004,,,2364,,,,2353,0.9953,35.71,,84.03
Smirnoff,11/18/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,3221,,,0,0,,,3221,,,,3198,0.9929,35.71,,114.2
Smirnoff,11/19/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,02_VC_Smirnoff_Quality #2,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVW,,,,,4941,,,1,0.0002,,,4941,,,,4917,0.9951,35.71,,175.59
Smirnoff,11/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVX,,,,,4868,,,1,0.0002,,,4868,,,,4848,0.9959,35.71,,173.12
Smirnoff,11/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVX,,,,,6097,,,0,0,,,6097,,,,6052,0.9926,35.71,,216.12
Smirnoff,11/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVX,,,,,4286,,,0,0,,,4286,,,,4273,0.997,35.71,,152.59
Smirnoff,11/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,03_VC_Smirnoff_America #3,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFVX,,,,,7843,,,0,0,,,7843,,,,7794,0.9938,35.71,,278.32
